Uen,Regional,Canal Comercial,Marquilla,Código Producto,Producto,min_Anio,min_Mes
DECORATIVO,REGIONAL PEREIRA,Tiendas,DOMESTICO,10227853,ESMALTE DOMESTICO VERDE ESMERALDA PINTUCO P-53-0108 473 CC,2023,11
DECORATIVO,REGIONAL PEREIRA,Tiendas,DOMESTICO,10227860,ESMALTE DOMESTICO DORADO PINTUCO 112228-00108 473 CC,2023,10
DECORATIVO,REGIONAL PEREIRA,Tiendas,DOMESTICO,10227861,ESMALTE DOMESTICO BLANCO PINTUCO P-11-0108 473 CC,2023,12
DECORATIVO,REGIONAL PEREIRA,Tiendas,DOMESTICO,10227863,ESMALTE DOMESTICO CAOBA PINTUCO P-75-0108 473 CC,2023,12
DECORATIVO,REGIONAL PEREIRA,Tiendas,DOMESTICO,10227868,ESMALTE DOMESTICO NARANJA PINTUCO P-21-0108 473 CC,2023,11
DECORATIVO,REGIONAL PEREIRA,Tiendas,DOMESTICO,10227870,ESMALTE DOMESTICO NEGRO PINTUCO P-95-0108 473 CC,2023,12
DECORATIVO,REGIONAL PEREIRA,Tiendas,DOMESTICO,10254830,ESMALTE DOMESTICO VERDE ESMERALDA P-53 PINTUCO TP 110 CC,2023,11
DECORATIVO,REGIONAL PEREIRA,Tiendas,DOMESTICO,10254832,ESMALTE DOMESTICO AMARILLO P-18 PINTUCO TP 220 CC,2023,11
DECORATIVO,REGIONAL PEREIRA,Tiendas,DOMESTICO,10254833,ESMALTE DOMESTICO AZUL ESPANOL P-40 PINTUCO TP 220 CC,2023,11
DECORATIVO,REGIONAL PEREIRA,Tiendas,DOMESTICO,10254835,ESMALTE DOMESTICO BLANCO P-11 PINTUCO TP 220 CC,2023,12
DECORATIVO,REGIONAL PEREIRA,Tiendas,DOMESTICO,10254836,ESMALTE DOMESTICO CAOBA P-75 PINTUCO TP 220 CC,2023,9
DECORATIVO,REGIONAL PEREIRA,Tiendas,DOMESTICO,10254839,ESMALTE DOMESTICO NEGRO P-95 PINTUCO TP 220 CC,2023,11
DECORATIVO,REGIONAL PEREIRA,Tiendas,DOMESTICO,10254840,ESMALTE DOMESTICO ROJO FIESTA P-30 PINTUCO TP 220 CC,2023,9
DECORATIVO,REGIONAL PEREIRA,Tiendas,DOMESTICO,10254845,ESMALTE DOMESTICO BLANCO P-11 PINTUCO TP 110 CC,2023,11
DECORATIVO,REGIONAL PEREIRA,Tiendas,DOMESTICO,10254846,ESMALTE DOMESTICO CAOBA P-75 PINTUCO TP 110 CC,2022,11
DECORATIVO,REGIONAL PEREIRA,Tiendas,DOMESTICO,10254849,ESMALTE DOMESTICO NEGRO P-95 PINTUCO TP 110 CC,2023,11
DECORATIVO,REGIONAL PEREIRA,Tiendas,DOMESTICO,10254850,ESMALTE DOMESTICO ROJO FIESTA P-30 PINTUCO TP 110 CC,2023,11
DECORATIVO,REGIONAL PEREIRA,Tiendas,ECONOMICO,10014332,ANTICORROSIVO AMARILLO 505 1 GL,2023,12
DECORATIVO,REGIONAL PEREIRA,Tiendas,ESCUDO,10013804,ESCUDO BLANCO 2030155 1 GL,2023,12
DECORATIVO,REGIONAL PEREIRA,Tiendas,ESCUDO,10013807,ESCUDO GRIS BASALTO 2030301 1 GL,2023,4
DECORATIVO,REGIONAL PEREIRA,Tiendas,ESCUDO,10016300,ESCUDO BLANCO 2030155 CANECA 5 GL,2023,12
DECORATIVO,REGIONAL PEREIRA,Tiendas,GENIAL,10014542,ESMALTE GENIAL NEGRO 22109 1 GL,2022,1
DECORATIVO,REGIONAL PEREIRA,Tiendas,GENIAL,10014547,ESMALTE GENIAL BLANCO 22232 1 GL,2022,1
DECORATIVO,REGIONAL PEREIRA,Tiendas,ICOLATEX,10013684,ICOLATEX BLANCO 2024155 1 GL,2023,12
DECORATIVO,REGIONAL PEREIRA,Tiendas,ICOLATEX,10016257,ICOLATEX BLANCO 2024155 CANECA 5 GL,2023,12
DECORATIVO,REGIONAL PEREIRA,Tiendas,ICOMAX,10344719,ESMALTE ICOMAX VERDE ESMERALDA 12223 1 GL,2023,12
DECORATIVO,REGIONAL PEREIRA,Tiendas,ICOMAX,10344722,ESMALTE ICOMAX ROJO BERMELLON 12110 1 GL,2023,12
DECORATIVO,REGIONAL PEREIRA,Tiendas,ICOMAX,10344723,ESMALTE ICOMAX ROJO BERMELLON 12110 1/4 GL,2023,9
DECORATIVO,REGIONAL PEREIRA,Tiendas,ICOMAX,10344725,ESMALTE ICOMAX NEGRO 12227 1 GL,2023,12
DECORATIVO,REGIONAL PEREIRA,Tiendas,ICOMAX,10344726,ESMALTE ICOMAX NEGRO 12227 1/4 GL,2023,12
DECORATIVO,REGIONAL PEREIRA,Tiendas,ICOMAX,10344728,ESMALTE ICOMAX CAOBA 112118 1 GL,2023,11
DECORATIVO,REGIONAL PEREIRA,Tiendas,ICOMAX,10344729,ESMALTE ICOMAX CAOBA 12118 1/4 GL,2023,10
DECORATIVO,REGIONAL PEREIRA,Tiendas,ICOMAX,10344731,ESMALTE ICOMAX AMARILLO 12108 1 GL,2023,11
DECORATIVO,REGIONAL PEREIRA,Tiendas,ICOMAX,10344734,ESMALTE ICOMAX AZUL ESPANOL 12220 1 GL,2023,12
DECORATIVO,REGIONAL PEREIRA,Tiendas,ICOMAX,10344737,ESMALTE ICOMAX BLANCO 12213 1 GL,2023,12
DECORATIVO,REGIONAL PEREIRA,Tiendas,ICOMAX,10344738,ESMALTE ICOMAX BLANCO 12213 1/4 GL,2023,12
DECORATIVO,REGIONAL PEREIRA,Tiendas,INTERVINIL,10012187,INTERVINIL BLANCO 2501 1/4 GL,2023,12
DECORATIVO,REGIONAL PEREIRA,Tiendas,INTERVINIL,10012188,INTERVINIL BASE PASTEL 17384 1/4 GL,2023,10
DECORATIVO,REGIONAL PEREIRA,Tiendas,INTERVINIL,10013433,INTERVINIL BLANCO 2501 GALON,2023,12
DECORATIVO,REGIONAL PEREIRA,Tiendas,INTERVINIL,10013458,INTERVINIL BASE PASTEL 17384 GALON,2023,12
DECORATIVO,REGIONAL PEREIRA,Tiendas,INTERVINIL,10015195,"INTERVINIL BLANCO 2501 BALDE 2,5 GL",2023,12
DECORATIVO,REGIONAL PEREIRA,Tiendas,INTERVINIL,10015196,"INTERVINIL BASE PASTEL 17384 BALDE 2,5 GL",2023,10
DECORATIVO,REGIONAL PEREIRA,Tiendas,INTERVINIL,10016085,INTERVINIL BLANCO 2501 CANECA 5 GL,2023,12
DECORATIVO,REGIONAL PEREIRA,Tiendas,INTERVINIL,10016103,INTERVINIL BASE PASTEL 17384 CANECA 5 GL,2023,12
DECORATIVO,REGIONAL PEREIRA,Tiendas,INTERVINIL,10127509,INTERVINIL BASE TINT 17385 CANECA 5 GL,2023,10
DECORATIVO,REGIONAL PEREIRA,Tiendas,INTERVINIL,10127511,INTERVINIL BASE TINT 17385 GALON,2023,9
DECORATIVO,REGIONAL PEREIRA,Tiendas,INTERVINIL,10127513,INTERVINIL BASE DEEP 17386 CANECA 5 GL,2023,9
DECORATIVO,REGIONAL PEREIRA,Tiendas,INTERVINIL,10127515,INTERVINIL BASE DEEP 17386 GALON,2023,9
DECORATIVO,REGIONAL PEREIRA,Tiendas,KORAZA,10013550,KORAZA BLANCO 2650 1 GL,2023,12
DECORATIVO,REGIONAL PEREIRA,Tiendas,KORAZA,10013551,KORAZA AMAZONAS 2667 1 GL,2023,12
DECORATIVO,REGIONAL PEREIRA,Tiendas,KORAZA,10013552,KORAZA ROJO COLONIAL 2668 1 GL,2022,12
DECORATIVO,REGIONAL PEREIRA,Tiendas,KORAZA,10013554,KORAZA LADRILLO MATE LADRILLO 2804 1 GL,2023,12
DECORATIVO,REGIONAL PEREIRA,Tiendas,KORAZA,10013558,KORAZA ROJO 2660 1 GL,2023,12
DECORATIVO,REGIONAL PEREIRA,Tiendas,KORAZA,10013566,KORAZA BLANCO PURO 2671 GALON,2023,8
DECORATIVO,REGIONAL PEREIRA,Tiendas,KORAZA,10013570,KORAZA GRIS BASALTO 2675 1 GL,2022,12
DECORATIVO,REGIONAL PEREIRA,Tiendas,KORAZA,10013575,KORAZA AMARILLO TOSTADO 2681 1 GL,2023,12
DECORATIVO,REGIONAL PEREIRA,Tiendas,KORAZA,10013579,KORAZA AZUL NOCTURNO 2680 1 GL,2023,11
DECORATIVO,REGIONAL PEREIRA,Tiendas,KORAZA,10013581,KORAZA ORO MATE 2670 1 GL,2023,12
DECORATIVO,REGIONAL PEREIRA,Tiendas,KORAZA,10013587,KORAZA MAR PROFUNDO 2689 1 GL,2023,11
DECORATIVO,REGIONAL PEREIRA,Tiendas,KORAZA,10013588,KORAZA TIERRA ADENTRO 2696 1 GL,2023,12
DECORATIVO,REGIONAL PEREIRA,Tiendas,KORAZA,10013591,KORAZA BASE PASTEL BLANCO 127474 GALON,2023,12
DECORATIVO,REGIONAL PEREIRA,Tiendas,KORAZA,10013592,KORAZA BASE TINT BLANCO 127475 GALON,2023,12
DECORATIVO,REGIONAL PEREIRA,Tiendas,KORAZA,10013593,KORAZA BASE DEEP BLANCO 127476 GALON,2023,12
DECORATIVO,REGIONAL PEREIRA,Tiendas,KORAZA,10013594,KORAZA BASE ACCENT CREMA 127477 GALON,2023,12
DECORATIVO,REGIONAL PEREIRA,Tiendas,KORAZA,10015206,"KORAZA BLANCO 2650 BALDE 2,5 GL",2023,12
DECORATIVO,REGIONAL PEREIRA,Tiendas,KORAZA,10016171,KORAZA BLANCO 2650 CANECA 5 GL,2023,12
DECORATIVO,REGIONAL PEREIRA,Tiendas,KORAZA,10016172,KORAZA AMAZONAS 2667 CANECA 5 GL,2023,12
DECORATIVO,REGIONAL PEREIRA,Tiendas,KORAZA,10016173,KORAZA ROJO COLONIAL 2668 CANECA 5 GL,2023,6
DECORATIVO,REGIONAL PEREIRA,Tiendas,KORAZA,10016177,KORAZA ROJO 2660 CANECA 5 GL,2023,12
DECORATIVO,REGIONAL PEREIRA,Tiendas,KORAZA,10016182,KORAZA LADRILLO MATE LADRILLO 2804 CANECA 5 GL,2023,12
DECORATIVO,REGIONAL PEREIRA,Tiendas,KORAZA,10016184,KORAZA BLANCO PURO 2671 CANECA 5 GL,2023,11
DECORATIVO,REGIONAL PEREIRA,Tiendas,KORAZA,10016189,KORAZA GRIS BASALTO 2675 CANECA 5 GL,2023,12
DECORATIVO,REGIONAL PEREIRA,Tiendas,KORAZA,10016195,KORAZA AMARILLO TOSTADO 2681 CANECA 5 GL,2023,12
DECORATIVO,REGIONAL PEREIRA,Tiendas,KORAZA,10016200,KORAZA ORO MATE 2670 CANECA 5 GL,2023,11
DECORATIVO,REGIONAL PEREIRA,Tiendas,KORAZA,10016204,KORAZA BASE PASTEL BLANCO 127474 CANECA 5 GL,2023,12
DECORATIVO,REGIONAL PEREIRA,Tiendas,KORAZA,10016206,KORAZA BASE TINT BLANCO 127475 CANECA 5 GL,2023,12
DECORATIVO,REGIONAL PEREIRA,Tiendas,KORAZA,10016207,KORAZA BASE DEEP BLANCO 127476 CANECA 5 GL,2023,12
DECORATIVO,REGIONAL PEREIRA,Tiendas,KORAZA,10016550,KORAZA NEGRO 20380 CANECA 5 GL,2022,1
DECORATIVO,REGIONAL PEREIRA,Tiendas,KORAZA,10127672,KORAZA BASE ACCENT 127477 CANECA 5 GL,2023,12
DECORATIVO,REGIONAL PEREIRA,Tiendas,KORAZA,10253596,KORAZA BLANCO 2650 1/4 GL,2023,12
DECORATIVO,REGIONAL PEREIRA,Tiendas,KORAZA,10253597,KORAZA LADRILLO 2674 1/4 GL,2023,12
DECORATIVO,REGIONAL PEREIRA,Tiendas,KORAZA,10253700,KORAZA BASE PASTEL 1/4 GL,2023,12
DECORATIVO,REGIONAL PEREIRA,Tiendas,KORAZA,10253701,KORAZA BASE TINT 1/4 GL,2023,12
DECORATIVO,REGIONAL PEREIRA,Tiendas,KORAZA,10253702,KORAZA BASE DEEP 1/4 GL,2023,12
DECORATIVO,REGIONAL PEREIRA,Tiendas,KORAZA,10253703,KORAZA BASE ACCENT 1/4 GL,2023,12
DECORATIVO,REGIONAL PEREIRA,Tiendas,KORAZA,10336006,"KORAZA BASE PASTEL 27474 BALDE 2,5 GL",2023,12
DECORATIVO,REGIONAL PEREIRA,Tiendas,KORAZA,10336007,"KORAZA BASE TINT 27475 BALDE 2,5 GL",2023,12
DECORATIVO,REGIONAL PEREIRA,Tiendas,KORAZA,10336008,"KORAZA BASE DEEP 27476 BALDE 2,5 GL",2023,12
DECORATIVO,REGIONAL PEREIRA,Tiendas,KORAZA,10336009,"KORAZA BASE ACCENT 27477 BALDE 2,5 GL",2023,12
DECORATIVO,REGIONAL PEREIRA,Tiendas,KORAZA,10397984,KORAZA 5 ROJO D1 5 GL,2022,7
DECORATIVO,REGIONAL PEREIRA,Tiendas,KORAZA PROTECCION 3EN1,10359151,KORAZA PROTECCION 3EN1 BLANCO 1 GL,2023,8
DECORATIVO,REGIONAL PEREIRA,Tiendas,KORAZA PROTECCION 3EN1,10359152,KORAZA PROTECCION 3EN1 BLANCO CANECA 5 GL,2022,11
DECORATIVO,REGIONAL PEREIRA,Tiendas,MADETEC BARNEX,10012552,BARNIZ BRILLANTE PARA INTEMPERIE INCOLORO 557 1/4 GL,2023,12
DECORATIVO,REGIONAL PEREIRA,Tiendas,MADETEC BARNEX,10014467,BARNIZ BRILLANTE PARA INTEMPERIE INCOLORO 557 GALON,2023,12
DECORATIVO,REGIONAL PEREIRA,Tiendas,MADETEC BARNEX EXTRA,10012555,BARNIZ BARNEX BRILLANTE INCOLORO 6602 1/4 GL,2023,12
DECORATIVO,REGIONAL PEREIRA,Tiendas,MADETEC BARNEX EXTRA,10012556,BARNIZ BARNEX SEMIBRILLANTE INCOLORO 6603 1/4 GL,2023,12
DECORATIVO,REGIONAL PEREIRA,Tiendas,MADETEC BARNEX EXTRA,10012558,BARNIZ BARNEX SEMIBRILLANTE PINO 6604 1/4 GL,2023,12
DECORATIVO,REGIONAL PEREIRA,Tiendas,MADETEC BARNEX EXTRA,10012559,BARNIZ BARNEX SEMIBRILLANTE CAOBA 6605 1/4 GL,2023,11
DECORATIVO,REGIONAL PEREIRA,Tiendas,MADETEC BARNEX EXTRA,10012560,BARNIZ BARNEX SEMIBRILLANTE CARAMELO 6606 1/4 GL,2023,12
DECORATIVO,REGIONAL PEREIRA,Tiendas,MADETEC BARNEX EXTRA,10014472,BARNIZ BARNEX BRILLANTE INCOLORO 6602 1 GL,2023,12
DECORATIVO,REGIONAL PEREIRA,Tiendas,MADETEC BARNEX EXTRA,10014474,BARNIZ BARNEX SEMIBRILLANTE INCOLORO 6603 1 GL,2023,12
DECORATIVO,REGIONAL PEREIRA,Tiendas,MADETEC BARNEX EXTRA,10014476,BARNIZ BARNEX SEMIBRILLANTE PINO 6604 1 GL,2023,12
DECORATIVO,REGIONAL PEREIRA,Tiendas,MADETEC BARNEX EXTRA,10014478,BARNIZ BARNEX SEMIBRILLANTE CAOBA 6605 1 GL,2023,11
DECORATIVO,REGIONAL PEREIRA,Tiendas,MADETEC BARNEX EXTRA,10014480,BARNIZ BARNEX SEMIBRILLANTE CARAMELO 6606 1 GL,2023,12
DECORATIVO,REGIONAL PEREIRA,Tiendas,MADETEC BARNEX EXTRA,10014483,BARNIZ BARNEX SEMIBRILLANTE NOGAL 6609 1 GL,2023,12
DECORATIVO,REGIONAL PEREIRA,Tiendas,MADETEC BARNEX EXTRA,10014484,BARNIZ BARNEX SEMIBRILLANTE MOGANO 6611 1 GL,2023,12
DECORATIVO,REGIONAL PEREIRA,Tiendas,MADETEC BARNIZ,10012551,BARNIZ BRILLANTE SD-1 INCOLORO 1/4 GL,2023,12
DECORATIVO,REGIONAL PEREIRA,Tiendas,MADETEC BARNIZ,10012553,BARNIZ MATE DE USO INTERIOR INCOLORO 559 1/4 GL,2023,12
DECORATIVO,REGIONAL PEREIRA,Tiendas,MADETEC BARNIZ,10012554,BASE TINTURABLE SD-1 INCOLORO 1/4 GL,2023,11
DECORATIVO,REGIONAL PEREIRA,Tiendas,MADETEC BARNIZ,10014465,BARNIZ BRILLANTE SD-1 INCOLORO GALON,2023,12
DECORATIVO,REGIONAL PEREIRA,Tiendas,MADETEC BARNIZ,10014468,BARNIZ MATE DE USO INTERIOR INCOLORO 559 GALON,2023,12
DECORATIVO,REGIONAL PEREIRA,Tiendas,MADETEC BARNIZ,10014471,BASE TINTURABLE SD-1 INCOLORO GALON,2023,11
DECORATIVO,REGIONAL PEREIRA,Tiendas,MADETEC BARNIZ,10226981,BARNIZ BRILLANTE INCOLORO PINTUCO 473 CC SD-1-0108,2023,11
DECORATIVO,REGIONAL PEREIRA,Tiendas,MADETEC BARNIZ BASE AGUA,10114905,MADETEC AQUA SEMI MATE INCOLORO 28125 1 GL,2023,11
DECORATIVO,REGIONAL PEREIRA,Tiendas,MADETEC BARNIZ BASE AGUA,10128062,MADETEC AQUA SEMI MATE INCOLORO 28125 1/4 GL,2023,10
DECORATIVO,REGIONAL PEREIRA,Tiendas,MADETEC BARNIZ BASE AGUA,10130528,MADETEC AQUA BRILLANTE INCOLORO 1 GL,2023,12
DECORATIVO,REGIONAL PEREIRA,Tiendas,MADETEC BARNIZ BASE AGUA,20005985,MADETEC AQUA BRILLANTE BASE TINTURABLE 1/4 GL,2022,2
DECORATIVO,REGIONAL PEREIRA,Tiendas,MADETEC BARNIZ BASE AGUA,20005987,MADETEC AQUA BRILLANTE INCOLORO 1/4 GL,2023,11
DECORATIVO,REGIONAL PEREIRA,Tiendas,MADETEC BARNIZ BASE AGUA,20005989,MADETEC AQUA SEMI MATE BASE TINTURABLE 1/4 GL,2022,9
DECORATIVO,REGIONAL PEREIRA,Tiendas,MADETEC BARNIZ BASE AGUA,20005994,MADETEC AQUA SEMI MATE BASE ACCENT 1/4 GL,2022,8
DECORATIVO,REGIONAL PEREIRA,Tiendas,MADETEC BASE INMUNIZANTE,10012573,BARNEX BASE INMUNIZANTE PARA MADERA INCOLORO 6601 1/4 GL,2023,11
DECORATIVO,REGIONAL PEREIRA,Tiendas,MADETEC BASE INMUNIZANTE,10014506,BARNEX BASE INMUNIZANTE PARA MADERA INCOLORO 6601 1 GL,2023,12
DECORATIVO,REGIONAL PEREIRA,Tiendas,MADETEC PISOS TRAFICO ALTO A,10014469,MADETEC PISOS TRAFICO ALTO BRILLANTE INCOLORO COMP A 1550 1 GL,2023,12
DECORATIVO,REGIONAL PEREIRA,Tiendas,MADETEC PISOS TRAFICO ALTO A,10017706,MADETEC PISOS TRAFICO ALTO BRILLANTE INCOLORO COMP A 1550 1/4 GL,2023,12
DECORATIVO,REGIONAL PEREIRA,Tiendas,MADETEC PISOS TRAFICO ALTO B,10012400,CATALIZADOR PARA MADETEC PISOS TRAFICO ALTO COMP B 1551/4 GL,2023,12
DECORATIVO,REGIONAL PEREIRA,Tiendas,MADETEC PISOS TRAFICO ALTO B,10014337,CATALIZADOR PARA MADETEC PISOS TRAFICO ALTO COMP B 1551 1 GL,2023,12
DECORATIVO,REGIONAL PEREIRA,Tiendas,MADETEC VITRIFLEX,10012577,VITRIFLEX BASE AGUA SEMIMATE 2130 1/4 GL,2023,9
DECORATIVO,REGIONAL PEREIRA,Tiendas,MADETEC VITRIFLEX,10012578,VITRIFLEX BASE AGUA BRILLANTE 2131 1/4 GL,2023,10
DECORATIVO,REGIONAL PEREIRA,Tiendas,MADETEC VITRIFLEX,10014512,VITRIFLEX BASE AGUA SEMIMATE 2130 1 GL,2023,11
DECORATIVO,REGIONAL PEREIRA,Tiendas,MADETEC VITRIFLEX,10014513,VITRIFLEX BASE AGUA BRILLANTE 2131 1 GL,2023,10
DECORATIVO,REGIONAL PEREIRA,Tiendas,MONTANA,10394174,MONTANA HARDCORE AEROSOL BLANCO BRILLANTE EX014H9010 400 ML,2023,12
DECORATIVO,REGIONAL PEREIRA,Tiendas,MONTANA,10394175,MONTANA HARDCORE AEROSOL NEGRO BRILLANTE EX014H9011 400 ML,2023,12
DECORATIVO,REGIONAL PEREIRA,Tiendas,MONTANA,10394176,MONTANA HARDCORE AEROSOL BLANCO HUESO BRILLANTE EX014H1013 400 ML,2023,10
DECORATIVO,REGIONAL PEREIRA,Tiendas,MONTANA,10394177,MONTANA HARDCORE AEROSOL AMARILLO PLAYA BRILLANTE EX014H0222 400 ML,2023,12
DECORATIVO,REGIONAL PEREIRA,Tiendas,MONTANA,10394178,MONTANA HARDCORE AEROSOL AMARILLO CLARO BRILLANTE EX014H1021 400 ML,2023,11
DECORATIVO,REGIONAL PEREIRA,Tiendas,MONTANA,10394180,MONTANA HARDCORE AEROSOL MARRON GALGO BRILLANTE EX014H0249 400 ML,2023,10
DECORATIVO,REGIONAL PEREIRA,Tiendas,MONTANA,10394181,MONTANA HARDCORE AEROSOL MARRON CHOCOLATE BRILLANTE EX014H0035 400 ML,2023,12
DECORATIVO,REGIONAL PEREIRA,Tiendas,MONTANA,10394182,MONTANA HARDCORE AEROSOL VERDE MOJITO BRILLANTE EX014H0236 400 ML,2023,12
DECORATIVO,REGIONAL PEREIRA,Tiendas,MONTANA,10394183,MONTANA HARDCORE AEROSOL VERDE COLOGNO BRILLANTE EX014H0237 400 ML,2023,11
DECORATIVO,REGIONAL PEREIRA,Tiendas,MONTANA,10394184,MONTANA HARDCORE AEROSOL VERDE LUTECIA BRILLANTE EX014H0005 400 ML,2023,12
DECORATIVO,REGIONAL PEREIRA,Tiendas,MONTANA,10394185,MONTANA HARDCORE AEROSOL VERDE BOSQUE BRILLANTE EX014H0251 400 ML,2023,12
DECORATIVO,REGIONAL PEREIRA,Tiendas,MONTANA,10394186,MONTANA HARDCORE AEROSOL VERDE OLIVO BRILLANTE EX014H6003 400 ML,2023,12
DECORATIVO,REGIONAL PEREIRA,Tiendas,MONTANA,10394187,MONTANA HARDCORE AEROSOL VERDE UFO BRILLANTE EX014H0220 400 ML,2023,12
DECORATIVO,REGIONAL PEREIRA,Tiendas,MONTANA,10394188,MONTANA HARDCORE AEROSOL VERDE QUIRURGICO BRILLANTE EX014H0021 400 ML,2023,12
DECORATIVO,REGIONAL PEREIRA,Tiendas,MONTANA,10394189,MONTANA HARDCORE AEROSOL VERDE PERSEFONE BRILLANTE EX014H0221 400 ML,2023,12
DECORATIVO,REGIONAL PEREIRA,Tiendas,MONTANA,10394190,MONTANA HARDCORE AEROSOL AZUL COUSTEAU BRILLANTE EX014H0231 400 ML,2023,11
DECORATIVO,REGIONAL PEREIRA,Tiendas,MONTANA,10394191,MONTANA HARDCORE AEROSOL AZUL CHRISTIANIA BRILLANTE EX014H0233 400 ML,2023,10
DECORATIVO,REGIONAL PEREIRA,Tiendas,MONTANA,10394192,MONTANA HARDCORE AEROSOL AZUL INDIGO BRILLANTE EX014H0234 400 ML,2023,12
DECORATIVO,REGIONAL PEREIRA,Tiendas,MONTANA,10394193,MONTANA HARDCORE AEROSOL AZUL ARTICO BRILLANTE EX014H0029 400 ML,2023,10
DECORATIVO,REGIONAL PEREIRA,Tiendas,MONTANA,10394194,MONTANA HARDCORE AEROSOL AZUL AVATAR BRILLANTE EX014H0217 400 ML,2023,11
DECORATIVO,REGIONAL PEREIRA,Tiendas,MONTANA,10394195,MONTANA HARDCORE AEROSOL AZUL OSCURO BRILLANTE EX014H5005 400 ML,2023,11
DECORATIVO,REGIONAL PEREIRA,Tiendas,MONTANA,10394196,MONTANA HARDCORE AEROSOL AZUL NEPTUNO BRILLANTE EX014H0218 400 ML,2023,11
DECORATIVO,REGIONAL PEREIRA,Tiendas,MONTANA,10394197,MONTANA HARDCORE AEROSOL AZUL ZEPPELIN BRILLANTE EX014H0228 400 ML,2023,11
DECORATIVO,REGIONAL PEREIRA,Tiendas,MONTANA,10394198,MONTANA HARDCORE AEROSOL AZUL ULTRAMAR BRILLANTE EX014H5002 400 ML,2023,10
DECORATIVO,REGIONAL PEREIRA,Tiendas,MONTANA,10394199,MONTANA HARDCORE AEROSOL VIOLETA BRILLANTE EX014H0214 400 ML,2023,11
DECORATIVO,REGIONAL PEREIRA,Tiendas,MONTANA,10394200,MONTANA HARDCORE AEROSOL VIOL ANONYMOUS BRILLANTE EX014H0216 400 ML,2023,12
DECORATIVO,REGIONAL PEREIRA,Tiendas,MONTANA,10394201,MONTANA HARDCORE AEROSOL VIOLETA BRUJA BRILLANTE EX014H0224 400 ML,2023,11
DECORATIVO,REGIONAL PEREIRA,Tiendas,MONTANA,10394203,MONTANA HARDCORE AEROSOL CEREZA BRILLANTE EX014H4007 400 ML,2023,12
DECORATIVO,REGIONAL PEREIRA,Tiendas,MONTANA,10394204,MONTANA HARDCORE AEROSOL ROSA MANGA BRILLANTE EX014H0258 400 ML,2023,12
DECORATIVO,REGIONAL PEREIRA,Tiendas,MONTANA,10394205,MONTANA HARDCORE AEROSOL MAGENTA BRILLANTE EX014H4010 400 ML,2023,12
DECORATIVO,REGIONAL PEREIRA,Tiendas,MONTANA,10394206,MONTANA HARDCORE AEROSOL ROJO AKARI BRILLANTE EX014H0212 400 ML,2023,12
DECORATIVO,REGIONAL PEREIRA,Tiendas,MONTANA,10394207,MONTANA HARDCORE AEROSOL ROJO MERLOT BRILLANTE EX014H0213 400 ML,2023,10
DECORATIVO,REGIONAL PEREIRA,Tiendas,MONTANA,10394208,MONTANA HARDCORE AEROSOL ROJO COLORADO BRILLANTE EX014H0033 400 ML,2023,12
DECORATIVO,REGIONAL PEREIRA,Tiendas,MONTANA,10394209,MONTANA HARDCORE AEROSOL ROJO VIVO BRILLANTE EX014H3001 400 ML,2023,10
DECORATIVO,REGIONAL PEREIRA,Tiendas,MONTANA,10394210,MONTANA HARDCORE AEROSOL NARANJA BRILLANTE EX014H2004 400 ML,2023,11
DECORATIVO,REGIONAL PEREIRA,Tiendas,MONTANA,10394211,MONTANA HARDCORE AEROSOL AMARILLO ATACAMA BRILLANTE EX014H0206 400 ML,2023,10
DECORATIVO,REGIONAL PEREIRA,Tiendas,MONTANA,10394212,MONTANA HARDCORE AEROSOL AMARILLO MEDIO BRILLANTE EX014H1028 400 ML,2023,11
DECORATIVO,REGIONAL PEREIRA,Tiendas,MONTANA,10394213,MONTANA HARDCORE AEROSOL MOSTAZA BRILLANTE EX014H8023 400 ML,2023,12
DECORATIVO,REGIONAL PEREIRA,Tiendas,MONTANA,10394214,MONTANA HARDCORE AEROSOL GRIS CLARO BRILLANTE EX014H0006 400 ML,2023,12
DECORATIVO,REGIONAL PEREIRA,Tiendas,MONTANA,10394215,MONTANA HARDCORE AEROSOL GRIS PERLA BRILLANTE EX014H7040 400 ML,2023,10
DECORATIVO,REGIONAL PEREIRA,Tiendas,MONTANA,10394216,MONTANA HARDCORE AEROSOL GRIS OSCURO BRILLANTE EX014H7031 400 ML,2023,11
DECORATIVO,REGIONAL PEREIRA,Tiendas,MONTANA,10394217,MONTANA HARDCORE AEROSOL GRIS ANTRACITA BRILLANTE EX014H7016 400 ML,2023,10
DECORATIVO,REGIONAL PEREIRA,Tiendas,MONTANA,10394218,MONTANA HARDCORE AEROSOL PLATA BRILLANTE EX014H0101 400 ML,2023,12
DECORATIVO,REGIONAL PEREIRA,Tiendas,MONTANA,10394219,MONTANA HARDCORE AEROSOL ORO METALIZADO BRILLANTE EX014H0102 400 ML,2023,12
DECORATIVO,REGIONAL PEREIRA,Tiendas,MONTANA,10394221,MONTANA HARDCORE AEROSOL AZUL BABILONIA BRILLANTE EX014H0243 400 ML,2023,10
DECORATIVO,REGIONAL PEREIRA,Tiendas,MONTANA,10394223,MONTANA 94 AEROSOL BLANCO MATE EX0149010M 400 ML,2023,12
DECORATIVO,REGIONAL PEREIRA,Tiendas,MONTANA,10394224,MONTANA 94 AEROSOL NEGRO MATE EX0149011M 400 ML,2023,12
